ID,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
15043,971966,79,10,single,rented,yes,Industrial Engineer,Mehsana,Gujarat,5,12,0
15044,1577761,22,16,married,rented,no,Industrial Engineer,Bhilai,Chhattisgarh,7,12,0
15045,7479878,55,8,married,rented,no,Analyst,Allahabad,Uttar Pradesh[5],8,14,0
15046,6588340,29,3,single,rented,no,Architect,Sagar,Madhya Pradesh,3,11,0
15047,1369359,22,19,single,norent_noown,yes,Politician,Malda,West Bengal,9,12,0
15048,9317664,62,8,single,rented,yes,Computer operator,Mathura,Uttar Pradesh,8,12,0
15049,2958740,25,11,single,rented,no,Architect,Gangtok,Sikkim,7,14,0
15050,1246172,63,9,single,rented,yes,Designer,Tiruppur,Tamil Nadu,5,13,0
15051,4351817,31,3,married,rented,no,Hotel Manager,Tadepalligudem,Andhra Pradesh,3,11,1
15052,1091777,45,19,single,rented,yes,Designer,Saharanpur,Uttar Pradesh,4,14,1
15053,5583816,47,4,single,rented,no,Analyst,Mira-Bhayandar,Maharashtra,4,10,0
15054,413950,37,14,single,rented,no,Magistrate,Bareilly,Uttar Pradesh,6,11,0
15055,9206729,62,7,married,rented,no,Secretary,Kolhapur,Maharashtra,7,10,1
15056,2590772,53,17,single,rented,no,Firefighter,Mangalore,Karnataka,10,14,0
15057,9726951,72,11,single,rented,no,Computer operator,Satna,Madhya Pradesh,6,13,0
15058,9261400,40,17,single,rented,no,Industrial Engineer,Guntakal,Andhra Pradesh,10,12,0
15059,3604307,22,0,single,rented,no,Geologist,Bettiah[33],Bihar,0,13,0
15060,8982412,52,10,single,rented,no,Software Developer,Udaipur,Rajasthan,5,13,0
15061,1621444,22,16,single,rented,no,Dentist,Gaya,Bihar,9,11,1
15062,6274008,47,20,single,rented,no,Politician,Motihari[34],Bihar,9,13,0
15063,1483470,65,19,single,rented,no,Biomedical Engineer,Serampore,West Bengal,10,13,0
15064,294302,67,7,single,rented,no,Air traffic controller,Jodhpur,Rajasthan,7,14,0
15065,461499,68,2,married,rented,no,Official,Allahabad,Uttar Pradesh[5],2,11,0
15066,476900,33,20,single,rented,yes,Firefighter,Saharsa[29],Bihar,7,10,0
15067,5303030,35,7,single,rented,no,Air traffic controller,Kavali,Andhra Pradesh,6,13,0
15068,5559747,64,9,single,rented,yes,Biomedical Engineer,Dharmavaram,Andhra Pradesh,9,10,0
15069,9846056,28,12,single,rented,no,Analyst,Noida,Uttar Pradesh,12,13,0
15070,4813212,55,3,single,rented,no,Graphic Designer,Katihar,Bihar,3,11,0
15071,4881665,58,16,single,rented,yes,Air traffic controller,Morena,Madhya Pradesh,9,12,0
15072,9148752,56,11,single,rented,yes,Statistician,Udaipur,Rajasthan,6,10,0
15073,2157311,78,14,single,rented,no,Chef,Sonipat,Haryana,6,12,0
15074,4190150,31,4,single,rented,no,Air traffic controller,Phagwara,Punjab,4,12,0
15075,2547728,33,7,single,rented,yes,Surveyor,Sambalpur,Odisha,7,13,0
15076,2464661,24,20,single,rented,no,Chartered Accountant,Dindigul,Tamil Nadu,8,12,0
15077,7066438,44,1,married,rented,no,Drafter,Chittoor[28],Andhra Pradesh,1,10,0
15078,4823993,51,6,single,rented,yes,Hotel Manager,Machilipatnam,Andhra Pradesh,6,13,1
15079,8030487,62,3,single,rented,no,Computer operator,Junagadh,Gujarat,3,13,0
15080,9241052,69,2,single,rented,yes,Dentist,Thanjavur,Tamil Nadu,2,13,0
15081,3417372,35,16,single,rented,no,Dentist,Pudukkottai,Tamil Nadu,13,10,0
15082,579762,48,20,single,rented,no,Consultant,Coimbatore,Tamil Nadu,12,11,0
15083,6792185,50,11,single,rented,no,Hotel Manager,"Khora, Ghaziabad",Uttar Pradesh,5,14,0
15084,6443249,69,18,single,rented,no,Firefighter,Ambala,Haryana,6,10,1
15085,6676324,48,6,single,owned,yes,Mechanical engineer,Vasai-Virar,Maharashtra,6,10,1
15086,2421681,33,8,single,rented,yes,Technology specialist,Kurnool[18],Andhra Pradesh,4,13,1
15087,4916345,73,8,single,rented,yes,Air traffic controller,Raiganj,West Bengal,8,12,0
15088,5764101,35,13,single,rented,no,Architect,Anand,Gujarat,13,11,0
15089,4092407,60,9,single,rented,no,Consultant,Madurai,Tamil Nadu,9,14,0
15090,9246446,75,12,single,rented,no,Statistician,Bhagalpur,Bihar,12,12,0
15091,6805151,57,14,single,rented,yes,Architect,Amaravati,Andhra Pradesh,12,12,0
15092,9423566,49,7,single,rented,yes,Civil servant,Nanded,Maharashtra,3,14,0
15093,4527248,47,6,single,rented,yes,Psychologist,Malda,West Bengal,6,13,0
15094,5301496,68,10,single,rented,no,Consultant,Ratlam,Madhya Pradesh,10,12,0
15095,3130415,51,8,single,rented,no,Magistrate,Akola,Maharashtra,4,12,0
15096,6503458,55,17,single,rented,no,Web designer,Bhusawal,Maharashtra,9,13,0
15097,3835379,71,8,married,rented,no,Chef,Ahmednagar,Maharashtra,8,12,1
15098,245844,67,4,married,rented,no,Economist,Bhatpara,West Bengal,3,11,0
15099,8224128,50,17,single,rented,yes,Mechanical engineer,Madhyamgram,West Bengal,5,11,0
15100,5974005,48,19,single,rented,yes,Police officer,Chandigarh_city,Chandigarh,11,14,0
15101,6440066,74,15,single,rented,no,Technician,Bhilai,Chhattisgarh,8,11,1
15102,4588175,49,20,single,rented,no,Secretary,Bilaspur,Chhattisgarh,6,11,0
15103,2564409,29,13,single,rented,yes,Computer operator,Davanagere,Karnataka,7,12,0
15104,8925245,63,0,single,rented,no,Designer,Kottayam,Kerala,0,10,0
15105,6496851,27,1,single,rented,yes,Architect,Khammam,Telangana,1,14,0
15106,645101,62,0,single,rented,no,Civil servant,Rajahmundry[19][20],Andhra Pradesh,0,11,1
15107,7388483,53,13,single,owned,no,Technology specialist,Madhyamgram,West Bengal,6,10,0
15108,9603186,43,5,single,rented,no,Microbiologist,Munger,Bihar,5,13,0
15109,9230216,29,2,single,rented,no,Librarian,Ahmedabad,Gujarat,2,11,0
15110,2500509,26,20,single,owned,no,Official,Barasat,West Bengal,4,10,0
15111,8305013,45,0,single,rented,no,Statistician,Dehradun,Uttarakhand,0,11,0
15112,1325345,66,8,single,rented,no,Financial Analyst,Moradabad,Uttar Pradesh,8,14,0
15113,5187612,39,6,single,rented,no,Software Developer,Ongole,Andhra Pradesh,6,12,0
15114,9744011,44,0,single,rented,yes,Web designer,Dhule,Maharashtra,0,10,1
15115,424500,40,1,single,rented,no,Chef,Madanapalle,Andhra Pradesh,1,10,1
15116,1696344,31,18,single,rented,no,Librarian,Amritsar,Punjab,13,10,0
15117,9901496,79,9,married,rented,no,Technician,Jhansi,Uttar Pradesh,9,13,0
15118,3356017,52,0,single,rented,yes,Civil servant,Etawah,Uttar Pradesh,0,14,0
15119,1541888,68,8,single,rented,no,Financial Analyst,Bally,West Bengal,6,12,0
15120,8019114,73,17,single,rented,no,Artist,Srinagar,Jammu and Kashmir,9,14,1
15121,6548891,30,5,single,rented,no,Psychologist,Sri Ganganagar,Rajasthan,5,12,0
15122,520254,29,3,single,rented,no,Civil engineer,Vellore,Tamil Nadu,3,10,0
15123,7769983,61,19,single,rented,no,Magistrate,Junagadh,Gujarat,8,14,0
15124,4320824,63,11,single,rented,yes,Secretary,Silchar,Assam,7,10,0
15125,1985098,49,4,single,rented,no,Air traffic controller,Tadipatri,Andhra Pradesh,4,12,0
15126,1406482,34,7,single,rented,no,Consultant,Madhyamgram,West Bengal,7,11,0
15127,2908548,28,15,single,rented,no,Mechanical engineer,Sultan Pur Majra,Delhi,4,12,1
15128,6693633,34,0,single,rented,no,Civil servant,Siwan[32],Bihar,0,12,0
15129,3159546,75,5,married,rented,no,Librarian,Karawal Nagar,Delhi,3,13,0
15130,9225181,66,15,single,rented,no,Chemical engineer,"Khora, Ghaziabad",Uttar Pradesh,11,12,0
15131,940259,36,19,single,rented,no,Geologist,Nagaon,Assam,12,13,0
15132,3219536,33,18,single,rented,yes,Official,Khammam,Telangana,6,13,0
15133,8189113,72,1,single,rented,no,Mechanical engineer,Ongole,Andhra Pradesh,1,12,1
15134,7975781,36,15,single,rented,no,Scientist,Udaipur,Rajasthan,10,12,0
15135,8413255,55,15,single,rented,yes,Chef,Bidar,Karnataka,13,12,1
15136,3125040,56,12,single,rented,no,Drafter,Sirsa,Haryana,11,13,0
15137,1090926,61,6,single,rented,yes,Aviator,Raurkela Industrial Township,Odisha,4,14,0
15138,333430,34,6,single,rented,yes,Army officer,Kalyan-Dombivli,Maharashtra,6,11,1
15139,7380109,41,13,single,owned,no,Scientist,Noida,Uttar Pradesh,3,11,1
15140,7048030,58,9,single,rented,no,Surgeon,Haridwar,Uttarakhand,9,12,0
15141,4073521,36,2,single,rented,no,Civil servant,Howrah,West Bengal,2,12,0
15142,7200605,34,9,single,rented,yes,Civil servant,Kharagpur,West Bengal,9,13,1
15143,2037154,41,9,single,rented,yes,Aviator,Madanapalle,Andhra Pradesh,6,14,0
15144,893955,28,8,married,rented,no,Geologist,Bally,West Bengal,3,14,0
15145,126261,69,6,single,rented,no,Politician,Berhampore,West Bengal,4,11,0
15146,4292910,70,2,married,owned,no,Designer,Bhubaneswar,Odisha,2,14,1
15147,2175522,64,1,single,rented,no,Librarian,Mangalore,Karnataka,1,13,0
15148,1005917,32,11,single,rented,yes,Mechanical engineer,Hindupur,Andhra Pradesh,6,11,0
15149,3290571,50,11,single,rented,no,Computer operator,Amaravati,Andhra Pradesh,5,11,0
15150,8532703,58,4,single,rented,no,Drafter,Ujjain,Madhya Pradesh,3,14,0
15151,1536602,44,5,single,rented,no,Mechanical engineer,Berhampore,West Bengal,5,12,0
15152,413796,55,1,single,rented,yes,Scientist,Thane,Maharashtra,1,10,0
15153,8280318,60,5,single,rented,no,Software Developer,South Dumdum,West Bengal,5,11,0
15154,5467538,32,19,single,rented,yes,Web designer,Barasat,West Bengal,13,12,0
15155,1303616,21,3,single,rented,no,Computer hardware engineer,Raipur,Chhattisgarh,3,13,0
15156,6802871,54,20,single,rented,yes,Industrial Engineer,Kadapa[23],Andhra Pradesh,7,13,0
15157,6870039,48,0,single,rented,no,Graphic Designer,Jalandhar,Punjab,0,13,0
15158,9194280,35,20,single,rented,no,Petroleum Engineer,Vijayawada,Andhra Pradesh,12,12,0
15159,1080039,66,18,single,rented,no,Psychologist,Bhatpara,West Bengal,11,10,0
15160,9237126,25,16,single,owned,no,Surgeon,Tadipatri,Andhra Pradesh,3,10,0
15161,9822116,27,12,single,rented,no,Artist,Haridwar,Uttarakhand,12,13,0
15162,8212954,70,7,single,rented,no,Surveyor,Bardhaman,West Bengal,5,14,0
15163,675893,46,7,single,rented,no,Designer,Bidar,Karnataka,6,11,0
15164,3753824,28,7,single,rented,no,Microbiologist,Muzaffarnagar,Uttar Pradesh,7,11,0
15165,9305632,41,3,single,rented,no,Fashion Designer,Kharagpur,West Bengal,3,11,0
15166,9142815,26,3,married,rented,yes,Technology specialist,Berhampore,West Bengal,3,12,0
15167,16890,21,8,married,rented,no,Economist,Farrukhabad,Uttar Pradesh,7,13,1
15168,527900,61,9,single,rented,yes,Economist,Meerut,Uttar Pradesh,9,10,0
15169,4887884,56,5,single,rented,no,Consultant,Thrissur,Kerala,5,11,0
15170,1199517,61,1,single,rented,yes,Flight attendant,Bongaigaon,Assam,1,14,0
15171,7184863,49,19,single,rented,no,Flight attendant,Cuttack,Odisha,7,13,0
15172,960205,66,16,single,rented,no,Comedian,Vijayawada,Andhra Pradesh,7,11,0
15173,7471209,49,17,single,rented,no,Design Engineer,Kulti,West Bengal,9,11,0
15174,4137042,23,17,single,rented,yes,Artist,Bahraich,Uttar Pradesh,8,12,0
15175,305527,60,14,single,rented,no,Artist,Chapra,Bihar,14,14,0
15176,7718952,60,1,single,rented,yes,Librarian,Morbi,Gujarat,1,12,0
15177,6492131,24,1,single,rented,no,Fashion Designer,Kolkata,West Bengal,1,14,0
15178,4568685,45,15,single,rented,yes,Comedian,Bidhannagar,West Bengal,4,13,0
15179,3706343,26,3,single,rented,yes,Computer hardware engineer,Katni,Madhya Pradesh,3,11,0
15180,2858493,34,3,single,rented,no,Flight attendant,Anantapuram[24],Andhra Pradesh,3,12,0
15181,6467458,68,3,single,rented,yes,Hotel Manager,Kolkata,West Bengal,3,11,0
15182,7537350,52,12,single,rented,yes,Software Developer,Karawal Nagar,Delhi,11,13,0
15183,3386878,42,18,single,owned,yes,Technician,Sonipat,Haryana,3,14,0
15184,9541394,22,15,single,rented,yes,Scientist,Rewa,Madhya Pradesh,12,11,0
15185,9901401,43,14,single,rented,yes,Geologist,Khammam,Telangana,3,11,1
15186,5628436,48,13,single,rented,no,Computer hardware engineer,Danapur,Bihar,10,10,1
15187,4751315,26,16,single,rented,yes,Army officer,Rohtak,Haryana,10,12,0
15188,4887438,32,11,single,rented,no,Civil servant,Yamunanagar,Haryana,3,11,0
15189,1932516,57,15,single,rented,yes,Economist,Hosur,Tamil Nadu,11,10,0
15190,5563588,21,9,single,rented,no,Drafter,Bhilwara,Rajasthan,9,11,0
15191,674914,44,20,single,rented,yes,Industrial Engineer,Amravati,Maharashtra,5,10,1
15192,7932994,57,18,single,rented,yes,Chemical engineer,Bellary,Karnataka,12,11,0
15193,6782957,28,18,single,rented,yes,Technology specialist,Avadi,Tamil Nadu,7,13,0
15194,608319,21,10,single,rented,no,Official,Bilaspur,Chhattisgarh,5,11,0
15195,2535189,74,6,married,rented,no,Analyst,Pimpri-Chinchwad,Maharashtra,3,12,0
15196,8767578,45,10,single,rented,no,Technology specialist,Gulbarga,Karnataka,8,13,0
15197,2485396,26,6,single,rented,no,Statistician,Gandhidham,Gujarat,6,14,0
15198,2607714,72,11,single,rented,no,Dentist,Ahmednagar,Maharashtra,11,14,0
15199,1473816,68,10,single,rented,no,Chartered Accountant,Nashik,Maharashtra,10,12,0
15200,5294978,42,17,single,rented,no,Financial Analyst,Srinagar,Jammu and Kashmir,8,11,1
15201,7585042,53,15,single,rented,no,Official,Rohtak,Haryana,3,13,0
15202,4536163,66,18,single,rented,no,Drafter,Guwahati,Assam,13,10,0
15203,859890,30,2,single,rented,yes,Mechanical engineer,Bhavnagar,Gujarat,2,11,0
15204,2794573,52,17,single,rented,yes,Industrial Engineer,Mysore[7][8][9],Karnataka,14,13,0
15205,6172123,58,0,single,rented,no,Economist,Ramagundam[27],Telangana,0,11,0
15206,5471080,34,20,single,rented,no,Psychologist,Ambarnath,Maharashtra,9,12,0
15207,4388062,28,2,single,rented,no,Biomedical Engineer,Dindigul,Tamil Nadu,2,10,0
15208,763030,26,18,single,rented,no,Economist,Jammu[16],Jammu and Kashmir,3,10,0
15209,451224,61,10,single,rented,no,Aviator,Aizawl,Mizoram,10,11,1
15210,6623111,37,9,single,rented,no,Psychologist,Nadiad,Gujarat,9,13,0
15211,4297791,54,9,single,rented,no,Scientist,Sangli-Miraj & Kupwad,Maharashtra,9,12,0
15212,2564196,55,20,single,rented,no,Statistician,Siliguri,West Bengal,10,14,0
15213,355273,21,13,married,rented,no,Architect,Pudukkottai,Tamil Nadu,10,12,0
15214,8129321,22,16,single,rented,no,Physician,Thiruvananthapuram,Kerala,13,12,0
15215,7585042,53,15,single,rented,no,Official,Rohtak,Haryana,3,13,0
15216,8856107,53,20,single,rented,no,Civil engineer,Panchkula,Haryana,8,12,0
15217,4727847,54,5,single,owned,yes,Air traffic controller,Pimpri-Chinchwad,Maharashtra,5,13,0
15218,3634137,48,19,single,rented,no,Analyst,Rajahmundry[19][20],Andhra Pradesh,11,10,1
15219,3553290,50,8,single,rented,no,Technician,Phagwara,Punjab,8,11,0
15220,865416,64,17,single,rented,no,Fashion Designer,Rampur,Uttar Pradesh,10,12,0
15221,5204951,21,12,single,rented,no,Lawyer,Nellore[14][15],Andhra Pradesh,11,14,0
15222,9264415,51,10,single,rented,yes,Physician,"Khora, Ghaziabad",Uttar Pradesh,10,11,0
15223,9240885,49,19,single,rented,yes,Surgeon,Asansol,West Bengal,14,13,0
15224,290909,43,8,single,rented,no,Politician,Kozhikode,Kerala,5,13,1
15225,1888040,43,2,married,rented,no,Official,Tiruvottiyur,Tamil Nadu,2,13,0
15226,7470480,26,0,single,rented,no,Librarian,Kadapa[23],Andhra Pradesh,0,14,0
15227,4006235,74,11,single,rented,no,Technology specialist,Bhagalpur,Bihar,3,13,0
15228,4728760,38,6,single,rented,no,Aviator,Eluru[25],Andhra Pradesh,3,12,0
15229,2921004,47,4,single,rented,yes,Geologist,Dindigul,Tamil Nadu,4,11,0
15230,2354980,64,7,single,rented,no,Magistrate,Tiruvottiyur,Tamil Nadu,7,11,0
15231,4012026,72,8,single,rented,no,Industrial Engineer,Thoothukudi,Tamil Nadu,6,14,1
15232,4751791,73,12,married,rented,no,Army officer,Tiruppur,Tamil Nadu,5,11,0
15233,3606776,69,10,single,rented,no,Technology specialist,Tiruppur,Tamil Nadu,10,13,0
15234,9856470,50,18,single,rented,no,Flight attendant,Avadi,Tamil Nadu,9,12,0
15235,4439374,70,16,single,owned,yes,Comedian,Ambala,Haryana,14,10,0
15236,9597503,47,13,single,rented,no,Chemical engineer,Guwahati,Assam,7,10,0
15237,1575975,60,5,single,rented,yes,Consultant,Latur,Maharashtra,5,12,0
15238,335003,75,11,single,norent_noown,no,Economist,Jalna,Maharashtra,11,13,0
15239,8306358,47,15,single,rented,no,Petroleum Engineer,Raurkela Industrial Township,Odisha,14,12,0
15240,8830734,55,8,single,rented,yes,Secretary,Shahjahanpur,Uttar Pradesh,8,12,1
15241,5783146,51,18,single,rented,no,Psychologist,Chittoor[28],Andhra Pradesh,7,12,0
15242,5303030,35,7,single,rented,no,Air traffic controller,Kavali,Andhra Pradesh,6,13,0
15243,9984878,51,18,single,rented,yes,Comedian,Jammu[16],Jammu and Kashmir,8,12,0
15244,6134981,49,2,single,rented,yes,Hotel Manager,Nanded,Maharashtra,2,10,0
15245,5615027,23,14,single,rented,yes,Civil engineer,Dehradun,Uttarakhand,14,14,0
15246,6063428,38,6,married,rented,no,Dentist,Ambattur,Tamil Nadu,6,13,0
15247,6758342,33,3,single,rented,no,Comedian,Patiala,Punjab,3,11,0
15248,9142815,26,3,married,rented,yes,Technology specialist,Berhampore,West Bengal,3,12,1
15249,4323553,54,13,single,rented,no,Computer operator,Gorakhpur,Uttar Pradesh,3,12,0
15250,8035749,64,16,single,rented,no,Lawyer,Kalyan-Dombivli,Maharashtra,10,11,0
15251,9241049,41,8,single,rented,yes,Economist,Nanded,Maharashtra,6,13,0
15252,62100,45,10,single,rented,yes,Geologist,Ballia,Uttar Pradesh,5,13,0
15253,4268171,60,1,single,rented,yes,Flight attendant,Orai,Uttar Pradesh,1,10,0
15254,7489827,77,13,single,rented,no,Software Developer,HubliÃ¢â‚¬â€œDharwad,Karnataka,11,10,1
15255,4279399,49,4,single,rented,yes,Microbiologist,Pallavaram,Tamil Nadu,4,10,1
15256,5371818,50,2,single,rented,no,Economist,Dharmavaram,Andhra Pradesh,2,11,0
15257,800497,49,20,single,rented,no,Army officer,Katni,Madhya Pradesh,8,14,0
15258,9241052,69,2,single,rented,yes,Dentist,Thanjavur,Tamil Nadu,2,13,0
15259,1067733,79,2,single,rented,yes,Air traffic controller,"Khora, Ghaziabad",Uttar Pradesh,2,12,0
15260,732443,65,4,single,rented,no,Physician,Karnal,Haryana,4,14,0
15261,1085302,69,4,single,rented,no,Flight attendant,Panihati,West Bengal,4,10,0
15262,6635655,41,6,single,rented,yes,Design Engineer,Begusarai,Bihar,6,11,0
15263,772503,61,1,single,owned,yes,Drafter,Alwar,Rajasthan,1,11,0
15264,6641682,42,0,single,rented,no,Industrial Engineer,Ulhasnagar,Maharashtra,0,10,0
15265,97034,34,4,single,rented,yes,Mechanical engineer,Vijayanagaram,Andhra Pradesh,4,11,0
15266,7724990,26,10,single,rented,no,Psychologist,Rourkela,Odisha,4,12,1
15267,5616245,76,20,single,rented,yes,Surveyor,Kadapa[23],Andhra Pradesh,13,13,1
15268,8400495,54,15,single,rented,no,Official,Khandwa,Madhya Pradesh,3,11,0
15269,3268962,23,18,single,rented,no,Software Developer,Mehsana,Gujarat,11,13,1
15270,5671193,30,20,single,rented,no,Surveyor,Bahraich,Uttar Pradesh,11,14,0
15271,2117452,33,20,single,rented,yes,Air traffic controller,Berhampore,West Bengal,3,12,0
15272,1359452,59,5,married,rented,no,Financial Analyst,Kota[6],Rajasthan,5,14,0
15273,7552857,35,15,single,rented,no,Chartered Accountant,Parbhani,Maharashtra,7,10,0
15274,7970733,26,7,single,rented,yes,Web designer,Ichalkaranji,Maharashtra,7,13,0
15275,722672,68,14,single,rented,no,Graphic Designer,Jorhat,Assam,10,11,0
15276,3391314,27,1,single,owned,no,Geologist,Latur,Maharashtra,1,10,0
15277,489402,61,10,single,rented,no,Economist,Guna,Madhya Pradesh,10,12,0
15278,6064204,62,14,married,rented,no,Lawyer,Thane,Maharashtra,10,10,0
15279,1743237,66,0,single,rented,no,Civil servant,Guntur[13],Andhra Pradesh,0,14,1
15280,7681002,25,4,single,rented,no,Computer operator,Pune,Maharashtra,4,13,0
15281,7692854,63,10,single,rented,yes,Lawyer,Satna,Madhya Pradesh,10,11,0
15282,6193538,73,10,single,rented,no,Technology specialist,Muzaffarpur,Bihar,10,11,0
15283,2598882,23,0,single,rented,no,Scientist,Imphal,Manipur,0,14,0
15284,191452,53,1,single,owned,yes,Software Developer,Tinsukia,Assam,1,12,0
15285,1923950,50,12,single,rented,no,Geologist,Chandigarh_city,Chandigarh,3,14,0
15286,2513457,32,18,single,rented,yes,Petroleum Engineer,Dibrugarh,Assam,9,10,1
15287,5465069,59,15,single,rented,yes,Aviator,Proddatur,Andhra Pradesh,3,11,0
15288,5365286,26,12,single,rented,yes,Design Engineer,Patiala,Punjab,7,12,0
15289,7686160,24,12,single,rented,no,Biomedical Engineer,Eluru[25],Andhra Pradesh,10,14,0
15290,496449,44,12,single,rented,no,Architect,Erode[17],Tamil Nadu,10,10,0
15291,6831818,21,0,single,rented,no,Technician,Belgaum,Karnataka,0,13,0
15292,5955053,64,4,single,rented,no,Design Engineer,Rampur,Uttar Pradesh,4,13,0
15293,181844,33,6,married,rented,no,Computer hardware engineer,South Dumdum,West Bengal,6,11,0
15294,7564205,36,10,single,rented,no,Consultant,Nadiad,Gujarat,10,13,0
15295,5709792,74,4,single,norent_noown,no,Army officer,Karawal Nagar,Delhi,4,11,0
15296,5841051,40,5,single,rented,no,Police officer,Gandhidham,Gujarat,5,13,0
15297,3048347,36,17,single,rented,no,Air traffic controller,Bhatpara,West Bengal,14,13,0
15298,3261742,36,11,single,rented,no,Consultant,Bhusawal,Maharashtra,4,10,0
15299,2637176,68,4,single,rented,no,Geologist,Nizamabad,Telangana,4,12,0
15300,7571977,75,5,single,rented,yes,Civil servant,Ranchi,Jharkhand,5,13,0
15301,2838553,44,1,married,rented,no,Aviator,Chandrapur,Maharashtra,1,13,0
15302,754974,32,9,single,rented,no,Secretary,Hapur,Uttar Pradesh,9,13,0
